Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions,source_file,Period_clean,Period_date,month,year,breach_rate
MSitAE-OCTOBER-2025,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6886,0,3271,375,0,149,3222,0,22,172,0,1,185,35,2442,0,0,1243,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,46.790589602091195
MSitAE-OCTOBER-2025,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10542,0,0,0,0,0,4261,0,0,0,0,0,587,757,3067,0,0,974,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,40.41927527983305
MSitAE-OCTOBER-2025,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11600,1299,5852,860,0,1310,5505,17,233,424,0,49,865,2,4405,27,0,1667,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,47.456896551724135
MSitAE-OCTOBER-2025,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6305,255,0,528,0,0,2412,0,0,0,0,0,517,139,1673,0,0,585,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,38.25535289452815
MSitAE-OCTOBER-2025,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,9681,0,0,65,0,0,3103,0,0,0,0,0,422,0,3451,0,0,580,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,32.05247391798368
MSitAE-OCTOBER-2025,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4983,0,11225,0,0,0,2889,0,28,0,0,0,286,47,1705,0,513,2638,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,57.977122215532816
MSitAE-OCTOBER-2025,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,14603,0,11378,0,0,0,4992,0,618,0,0,0,271,1380,4391,0,97,1943,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,34.184756556871875
MSitAE-OCTOBER-2025,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5321,0,1063,327,0,25,1651,0,2,88,0,0,135,6,1199,0,0,326,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,31.02800225521519
MSitAE-OCTOBER-2025,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11547,0,0,0,0,0,2351,0,0,0,0,0,269,20,1956,0,0,360,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,20.36026673594873
MSitAE-OCTOBER-2025,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,11927,1197,9016,389,0,0,5468,232,114,192,0,0,768,380,2799,0,0,94,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,45.84556049299908
MSitAE-OCTOBER-2025,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4757,0,0,538,0,4029,1564,0,0,108,0,7,192,80,2124,0,0,500,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,32.877864200126126
MSitAE-OCTOBER-2025,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,17001,1851,8706,597,0,0,8937,13,433,273,0,0,1439,962,4996,0,0,2394,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,52.56749602964531
MSitAE-OCTOBER-2025,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,10327,0,8329,342,0,0,3898,0,110,0,0,0,559,695,1922,0,0,322,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,37.74571511571608
MSitAE-OCTOBER-2025,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5933,0,4258,12,0,0,2653,0,26,5,0,0,886,21,1797,0,0,65,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,44.71599528063374
MSitAE-OCTOBER-2025,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9956,0,4361,0,0,0,5884,0,438,0,0,0,991,670,3902,0,0,2281,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,59.100040176777824
MSitAE-OCTOBER-2025,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,12893,0,3418,283,0,120,4637,0,133,48,0,3,1023,463,3155,0,133,1442,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,35.96525246257659
MSitAE-OCTOBER-2025,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,27873,1575,1887,1468,0,481,10753,90,155,395,0,1,850,961,9073,35,53,1942,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,38.57855272127148
MSitAE-OCTOBER-2025,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5359,0,6831,0,0,0,2771,0,58,0,0,0,516,42,1760,0,0,69,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,51.70740809852584
MSitAE-OCTOBER-2025,RAX,NHS ENGLAND LONDON,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,7042,0,8553,0,0,0,3867,0,365,0,0,0,218,579,2306,0,375,703,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,54.913376881567736
MSitAE-OCTOBER-2025,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6727,0,11554,0,0,0,3087,0,526,0,0,0,431,626,2406,0,47,1426,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,45.88969823100936
MSitAE-OCTOBER-2025,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,9550,0,0,0,0,0,3062,0,0,0,0,0,602,2,1779,0,0,547,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,32.06282722513089
MSitAE-OCTOBER-2025,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,11729,1690,6773,79,1,736,4517,253,201,18,0,0,794,581,2563,0,284,793,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,38.51138204450507
MSitAE-OCTOBER-2025,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,7513,0,2868,0,0,0,3785,0,16,0,0,0,596,361,3046,0,0,628,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,50.37934247304672
MSitAE-OCTOBER-2025,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7664,0,9064,0,0,2143,3933,0,312,0,0,30,400,24,2386,0,362,2409,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,51.317849686847595
MSitAE-OCTOBER-2025,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9431,0,2798,146,0,1768,3720,0,69,25,0,48,718,700,3335,0,21,936,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,39.444385537058636
MSitAE-OCTOBER-2025,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,27673,3093,11284,3702,593,813,11350,161,328,1427,36,33,3619,85,6103,144,99,503,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,41.01470747660174
MSitAE-OCTOBER-2025,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9468,1031,3244,0,0,0,2265,0,0,0,0,0,593,113,2547,0,14,1407,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,23.922686945500633
MSitAE-OCTOBER-2025,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6549,0,1257,0,0,0,2593,0,0,0,0,0,309,148,1915,0,0,389,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,39.593831119254844
MSitAE-OCTOBER-2025,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7429,0,1286,0,0,0,2542,0,0,0,0,0,519,363,1596,0,0,572,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,34.21725669672904
MSitAE-OCTOBER-2025,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8934,0,422,3,0,0,2584,0,0,0,0,0,639,53,2117,0,0,635,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,28.923214685471233
MSitAE-OCTOBER-2025,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,9779,0,7235,0,0,418,5154,0,59,0,0,7,785,738,5696,0,0,534,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,52.70477553942121
MSitAE-OCTOBER-2025,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5823,0,2231,0,0,0,2669,0,180,0,0,0,565,530,2003,0,0,1384,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,45.83547999313069
MSitAE-OCTOBER-2025,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8855,118,7625,0,0,0,5258,3,62,0,0,0,647,528,3013,0,0,1922,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,59.378881987577635
MSitAE-OCTOBER-2025,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,7354,0,1640,0,0,0,1918,0,5,0,0,0,254,560,1135,0,0,0,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,26.08104432961654
MSitAE-OCTOBER-2025,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,8841,0,3894,37,0,7,4490,0,336,12,0,0,579,288,2788,0,81,1291,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,50.78611016853297
MSitAE-OCTOBER-2025,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8957,0,2566,395,0,91,4543,0,146,0,0,0,502,590,1844,0,0,256,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,50.72010717874288
MSitAE-OCTOBER-2025,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,10233,0,4270,0,0,591,3203,0,87,0,0,0,2600,141,3743,0,0,2694,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,31.300693833675364
MSitAE-OCTOBER-2025,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8931,0,1961,17,0,0,4126,0,45,3,0,0,610,318,2433,0,0,775,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,46.19863397155974
MSitAE-OCTOBER-2025,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,10088,0,6025,252,0,1086,3467,0,906,48,0,0,367,728,1813,0,0,548,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,34.36756542426645
MSitAE-OCTOBER-2025,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,20266,0,6584,574,0,0,5947,0,129,0,0,0,1040,45,2943,0,0,300,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,29.344715286687062
MSitAE-OCTOBER-2025,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,14180,0,0,392,0,0,3951,0,0,0,0,0,449,219,1502,0,0,272,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,27.86318758815233
MSitAE-OCTOBER-2025,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,13761,1760,6799,0,0,1338,5390,62,0,0,0,0,595,42,3890,24,0,2909,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,39.168665067945646
MSitAE-OCTOBER-2025,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,19491,0,9994,2990,0,30,9255,0,4,519,0,0,935,1234,4017,0,1,2055,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,47.48345390180083
MSitAE-OCTOBER-2025,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,14072,0,5674,0,0,0,7317,0,106,0,0,0,935,1326,3010,0,0,770,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,51.996873223422405
MSitAE-OCTOBER-2025,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4287,338,1632,16,0,14,1661,0,92,1,0,0,256,164,1306,0,0,335,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,38.74504315372055
MSitAE-OCTOBER-2025,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,27691,0,7669,0,0,0,9186,0,130,0,0,0,2393,610,9196,0,151,1283,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,33.17323318045574
MSitAE-OCTOBER-2025,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,9963,0,4428,25,0,146,3596,0,105,6,0,0,945,279,4108,0,0,904,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,36.093546120646394
MSitAE-OCTOBER-2025,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7944,0,730,90,0,0,2673,0,0,0,0,0,511,406,1974,0,0,329,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,33.64803625377644
MSitAE-OCTOBER-2025,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,13317,0,4221,1199,0,90,5806,0,4,515,0,2,946,207,3714,0,0,1986,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,43.59840804986108
MSitAE-OCTOBER-2025,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,16287,0,8678,49,0,503,6934,0,358,19,0,0,1512,593,3720,0,0,324,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,42.57383189046479
MSitAE-OCTOBER-2025,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,6185,0,5911,0,0,0,3152,0,486,0,0,0,702,326,2766,0,0,1187,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,50.96200485044462
MSitAE-OCTOBER-2025,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,10636,969,1921,0,0,0,4524,124,49,0,0,0,571,764,2136,0,0,444,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,42.534787514103044
MSitAE-OCTOBER-2025,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12950,1851,3269,1808,0,222,3808,0,110,354,0,34,450,0,5713,107,21,4465,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,29.405405405405403
MSitAE-OCTOBER-2025,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,13171,0,13017,0,0,0,6372,0,357,0,0,0,406,1238,2840,0,596,467,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,48.37901450155645
MSitAE-OCTOBER-2025,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,8296,0,1162,311,0,1507,3528,0,59,116,0,2,802,447,2732,0,58,917,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,42.52651880424301
MSitAE-OCTOBER-2025,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,17426,128,6725,124,0,86,6729,0,263,1,0,0,2098,125,3631,0,157,988,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,38.614713646275675
MSitAE-OCTOBER-2025,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,13410,0,4086,0,0,7391,5620,0,0,0,0,0,2278,19,4561,0,0,777,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,41.90902311707681
MSitAE-OCTOBER-2025,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10982,0,2637,0,0,0,5893,0,340,0,0,0,429,1618,3440,0,215,2028,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,53.66053542159898
MSitAE-OCTOBER-2025,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,16671,2567,0,0,0,0,6315,108,0,0,0,0,1187,562,5251,10,0,1526,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,37.88015116069822
MSitAE-OCTOBER-2025,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,27391,600,15885,136,2,175,9137,6,700,42,0,16,899,2109,6588,0,108,762,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,33.35767222810412
MSitAE-OCTOBER-2025,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6441,0,0,0,0,0,841,0,0,0,0,0,0,0,870,0,0,300,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,13.056978730010869
MSitAE-OCTOBER-2025,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,11343,347,7942,0,0,0,5778,0,367,0,0,0,945,628,5187,0,0,1669,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,50.938905051573656
MSitAE-OCTOBER-2025,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4674,0,586,298,0,32,356,0,0,24,0,0,8,0,1112,0,0,104,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,7.616602481814291
MSitAE-OCTOBER-2025,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,9562,0,0,0,0,0,4229,0,0,0,0,0,982,112,2834,0,5,2363,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,44.22714913198076
MSitAE-OCTOBER-2025,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8428,0,5222,792,0,256,3454,0,43,389,0,0,706,0,2367,0,0,485,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,40.98243948742288
MSitAE-OCTOBER-2025,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,11567,0,13288,0,0,0,6210,0,1213,0,0,0,819,556,4654,0,4,452,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,53.687213624967576
MSitAE-OCTOBER-2025,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,23647,1062,12660,0,0,0,9661,0,222,0,0,0,1387,492,7123,0,0,164,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,40.855076753922276
MSitAE-OCTOBER-2025,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",14159,2354,14559,0,0,0,6429,292,179,0,0,0,690,949,8510,0,0,394,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,45.40574899357299
MSitAE-OCTOBER-2025,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5372,0,5404,1051,0,310,2895,0,257,575,0,45,963,276,2055,0,59,224,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,53.89054355919583
MSitAE-OCTOBER-2025,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,15528,0,4796,298,0,447,5883,0,96,59,0,3,560,945,3736,0,33,1490,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,37.88639876352396
MSitAE-OCTOBER-2025,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8972,1309,7773,455,2,1347,4759,166,244,249,0,2,1193,13,3269,0,0,3860,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,53.04279982166741
MSitAE-OCTOBER-2025,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,16150,0,16657,0,0,911,7660,0,380,0,0,6,1253,652,4437,0,0,555,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,47.43034055727554
MSitAE-OCTOBER-2025,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8936,0,3900,483,0,0,2633,0,106,56,0,0,408,651,2750,0,0,794,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,29.465085049239033
MSitAE-OCTOBER-2025,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,15284,500,9167,886,0,685,8226,0,321,488,0,33,852,1384,4735,0,0,1137,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,53.82098926982465
MSitAE-OCTOBER-2025,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,11208,0,5679,332,0,180,5069,0,445,155,0,4,917,606,3914,0,1,295,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,45.22662384011421
MSitAE-OCTOBER-2025,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12851,2242,5876,0,0,0,5414,108,105,0,0,0,73,22,1231,27,26,288,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,42.129017197105284
MSitAE-OCTOBER-2025,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,11240,52,3567,0,0,116,5158,0,149,0,0,0,192,29,3404,5,81,1163,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,45.88967971530249
MSitAE-OCTOBER-2025,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,14193,0,3954,0,0,0,5556,0,1,0,0,0,1283,142,3900,0,392,1019,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,39.146057915874025
MSitAE-OCTOBER-2025,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8233,0,2322,0,0,598,2351,0,0,0,0,0,549,240,2000,0,3,319,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,28.555811976193368
MSitAE-OCTOBER-2025,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,18939,809,11826,98,0,487,7529,0,453,32,0,0,1447,714,3722,0,0,1310,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,39.75394688209515
MSitAE-OCTOBER-2025,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",8009,0,5045,0,0,0,3531,0,54,0,0,0,647,434,2424,0,0,636,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,44.08790111124984
MSitAE-OCTOBER-2025,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,36434,370,3395,0,0,179,14338,0,46,0,0,4,2442,2030,11156,0,0,7879,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,39.35335126530164
MSitAE-OCTOBER-2025,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13881,0,0,439,0,0,5212,0,0,97,0,0,451,348,3088,0,0,2941,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,37.54772710899791
MSitAE-OCTOBER-2025,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,11014,0,13208,0,0,0,2985,0,0,0,0,0,49,0,4178,0,15,532,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,27.10187034683131
